Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,31,Conventional,Sacramento,2026/08/02,1.275831818,733137.1901,282330.501,49876.37768,1912.948366,399017.3631,349994.7523,91.35,537.921443,48393.33934
Category,Weekly,32,Conventional,Sacramento,2026/08/09,1.177168409,794977.2741,297022.2683,72837.11088,5682.369772,419435.5251,360684.5644,52.7625,741.2556778,57956.9425
Category,Weekly,29,Conventional,San Diego,2026/07/19,1.161623455,898690.6263,411396.6036,19088.8298,84617.42049,383587.7725,309387.8923,34706.523,8.26875,39485.08842
Category,Weekly,30,Conventional,San Diego,2026/07/26,1.204348057,900763.5139,411873.1694,18943.82026,77818.19118,392128.3331,296547.8609,45224.41472,0,50356.05749
Category,Weekly,31,Conventional,San Diego,2026/08/02,1.221187858,945172.4784,369015.9086,20794.24484,75756.97892,479605.3461,371245.0088,63201.84855,0,45158.48871
Category,Weekly,32,Conventional,San Diego,2026/08/09,1.19879725,908165.0499,390119.4924,26454.51453,89962.42272,401628.6202,307193.7414,47588.56759,5.5125,46840.79875
Category,Weekly,29,Conventional,San Francisco,2026/07/19,1.496669505,1133138.781,505620.2754,50051.77193,9827.140674,567639.5932,482704.8056,3885.996965,5374.95,75673.84059
Category,Weekly,30,Conventional,San Francisco,2026/07/26,1.331247104,1228542.264,601515.0061,55469.99925,9694.473249,561862.7859,492864.6546,12.6,5462.100098,63523.43114
Category,Weekly,31,Conventional,San Francisco,2026/08/02,1.530195121,1152800.3,472864.083,54907.96314,3985.238449,621043.0154,532052.0219,34.3875,5503.192748,83453.41326
Category,Weekly,32,Conventional,San Francisco,2026/08/09,1.515111351,1170438.13,477516.4478,78373.79759,9856.881311,604691.0033,508834.0275,10.89375,6129.675005,89716.40702
Category,Weekly,29,Conventional,Seattle,2026/07/19,1.536355346,762057.6487,303572.8967,124286.5463,35426.70878,298771.497,256267.4306,23728.52619,5.5125,18770.02772
Category,Weekly,30,Conventional,Seattle,2026/07/26,1.592014928,761322.0565,291969.3697,124929.3173,40273.98337,304149.3861,263199.1162,21555.58125,5.5125,19389.17617
Category,Weekly,31,Conventional,Seattle,2026/08/02,1.543614137,805359.999,356160.2099,121076.7649,29646.93435,298476.0899,244931.3845,35119.21875,5.5125,18419.97415
Category,Weekly,32,Conventional,Seattle,2026/08/09,1.617999239,761282.3473,291175.417,130388.6928,38851.87042,300866.3671,223938.1363,56772.31875,0,20155.91204
Category,Weekly,29,Conventional,Spokane,2026/07/19,1.344482655,121566.8693,48568.42463,11824.16786,6616.531372,54557.74548,43228.58352,10881.12656,0,448.0353995
Category,Weekly,30,Conventional,Spokane,2026/07/26,1.389943632,123320.7578,47459.59546,11738.03419,7105.702114,57017.42605,49635.00293,6772.10625,5.5125,604.8043738
Category,Weekly,31,Conventional,Spokane,2026/08/02,1.385970711,128528.9114,53224.06465,11033.76473,5870.283525,58400.79848,47730.16233,10005.1875,2.75625,662.6923996
Category,Weekly,32,Conventional,Spokane,2026/08/09,1.387665824,124361.1538,50230.39417,11227.76856,6992.915059,55910.07602,46414.12726,8842.05,0,653.8987616
Category,Weekly,29,Conventional,St. Louis,2026/07/19,0.942629083,364842.212,198940.5013,11855.3562,20.52929115,154025.8252,138639.3995,12801.10363,103.1625,2482.159553
Category,Weekly,30,Conventional,St. Louis,2026/07/26,0.89576556,383954.3802,219447.1655,11880.46401,17.62610973,152609.1246,136629.9361,13152.3,122.45625,2704.43221
Category,Weekly,31,Conventional,St. Louis,2026/08/02,0.862600724,367095.7082,187419.4271,9756.058396,17.15751651,169903.0652,151136.7095,16009.35,103.55625,2653.449453
Category,Weekly,32,Conventional,St. Louis,2026/08/09,0.846008357,371674.2482,206908.0743,8020.649798,32.89936833,156712.6247,142659.3913,11588.5875,87.80625,2376.839617
Category,Weekly,29,Conventional,Syracuse,2026/07/19,0.940584107,119264.4202,53583.9129,16981.63814,461.3105958,48237.5586,39704.86702,2734.794347,84.32978722,5713.567439
Category,Weekly,30,Conventional,Syracuse,2026/07/26,0.933142745,116974.0975,54438.42633,16892.97573,394.8275491,45247.86791,37394.4141,2516.85,82.296745,5254.307058
Category,Weekly,31,Conventional,Syracuse,2026/08/02,0.956638819,121720.5337,50296.93718,18436.62824,409.3385259,52577.62978,40866.31713,3647.9625,59.32773609,8004.022417
Category,Weekly,32,Conventional,Syracuse,2026/08/09,0.932131792,118205.7925,56199.14146,10777.93288,352.2100572,50876.50809,40086.19532,4439.925,127.2548214,6223.13294
Category,Weekly,29,Conventional,Tampa,2026/07/19,0.878846111,962994.8763,525183.3065,14603.33366,11.95666084,423196.2795,355222.6281,63497.69901,115.7625,4360.189888
Category,Weekly,30,Conventional,Tampa,2026/07/26,0.87146857,966664.964,531959.7378,24107.38635,7.039195671,410590.8007,361579.0058,44805.3375,154.35,4052.107401
Category,Weekly,31,Conventional,Tampa,2026/08/02,0.875550679,968372.2677,495939.4951,27111.22304,16.82110428,445304.7284,391074.3,49949.2875,127.18125,4153.959663
Category,Weekly,32,Conventional,Tampa,2026/08/09,0.852544238,999618.8948,533524.8967,15770.75018,15.12860352,450308.1193,376062.4779,69411.95625,186.0603993,4647.624825
Category,Weekly,29,Conventional,Toledo,2026/07/19,1.194325181,166613.7531,68440.15816,34526.3507,10030.56097,53616.6833,44784.13118,3017.594666,2111.68125,3703.276205
Category,Weekly,30,Conventional,Toledo,2026/07/26,1.188036307,167061.7245,65509.21888,33287.32206,18224.30542,50040.87811,41633.55242,3544.0125,1576.575,3286.738185
Category,Weekly,31,Conventional,Toledo,2026/08/02,1.186478534,171236.9543,66011.93785,32883.94463,23371.22989,48969.84192,39371.90955,3121.9125,1737.61875,4738.40112
Category,Weekly,32,Conventional,Toledo,2026/08/09,1.148456926,172465.3572,66844.57614,39072.44301,12823.71839,53724.61969,45894.17079,1967.9625,2019.15,3843.336401
Category,Weekly,29,Conventional,West Tex/New Mexico,2026/07/19,1.018753995,996669.6325,401581.6721,105784.7578,19164.65323,470138.5494,390860.5172,73534.69346,691.03125,5052.307488
Category,Weekly,30,Conventional,West Tex/New Mexico,2026/07/26,0.942328799,1006589.977,397513.8483,158942.6861,18293.16444,431840.2779,377608.4059,46079.11875,3130.3125,5022.440734
Category,Weekly,31,Conventional,West Tex/New Mexico,2026/08/02,0.972258384,1036631.931,384613.069,120689.0447,16916.79941,514413.0182,441972.1601,65764.9125,1820.7,4855.245597
Category,Weekly,32,Conventional,West Tex/New Mexico,2026/08/09,0.982989396,1048322.887,423062.3657,125256.7409,16451.04913,483552.7312,402506.3495,71522.0625,3993.80625,5530.5129
Category,Weekly,29,Conventional,Wichita,2026/07/19,1.036255789,142570.3514,78619.84735,19322.22157,3.081606291,44625.20084,39354.93791,4058.110864,509.7894554,702.3626108
Category,Weekly,30,Conventional,Wichita,2026/07/26,1.030994113,146917.3888,82170.61249,19470.58327,2.1,45274.09301,39895.25395,4231.7625,315.1419888,831.9345786
Category,Weekly,31,Conventional,Wichita,2026/08/02,1.027477474,145290.2032,78749.09276,18302.60792,6.095352441,48232.40715,42494.70583,4758.075,199.4054409,780.2208783
Category,Weekly,32,Conventional,Wichita,2026/08/09,1.030063568,152229.0011,86060.34739,19794.97691,12.12332564,46361.55351,38201.30761,7228.725,206.71875,724.8021453
Category,Weekly,29,Conventional,California,2026/07/19,1.24873915,9024096.1,4153772.792,309682.5036,855351.6153,3705289.188,2966732.413,215144.1268,30499.38181,492913.2664
Category,Weekly,30,Conventional,California,2026/07/26,1.226369807,9174746.156,4320810.886,326088.7907,796576.0778,3731270.402,3052167.52,196532.4385,32952.34017,449618.103
Category,Weekly,31,Conventional,California,2026/08/02,1.302183692,9285524.479,3726575.874,321938.7116,811772.3758,4425237.517,3556282.414,308603.9201,32637.38458,527713.7991
Category,Weekly,32,Conventional,California,2026/08/09,1.258807128,9273301.348,3995495.191,441904.3254,812319.3656,4023582.467,3245804.935,221322.6122,34464.64,521990.2795
Category,Weekly,29,Conventional,Great Lakes,2026/07/19,1.066388487,6184152.925,2636662.017,851942.4002,287181.6191,2408366.888,2168623.697,153856.5474,24818.54193,61068.10187
Category,Weekly,30,Conventional,Great Lakes,2026/07/26,1.046796915,6237287.961,2700421.967,804145.4967,527514.4408,2205206.057,1950948.883,170231.1188,21719.3915,62306.66383
Category,Weekly,31,Conventional,Great Lakes,2026/08/02,1.026506802,6589666.241,2685158.437,832868.4233,634311.2918,2437328.088,2205510.925,134516.2875,22928.09925,74372.7766
Category,Weekly,32,Conventional,Great Lakes,2026/08/09,1.014327781,6304166.161,2809089.913,847449.4541,392505.7126,2255121.082,2047901.648,110899.0313,26803.40126,69517.00167
Category,Weekly,29,Conventional,Midsouth,2026/07/19,1.052597038,6237417.658,2802747.055,648291.0887,11725.6038,2774653.91,2174302.082,222186.13,58219.87234,319945.8259
Category,Weekly,30,Conventional,Midsouth,2026/07/26,1.072926221,6076792.82,2649350.338,642281.8952,17312.08223,2767848.505,2152514.53,251724.6331,47968.75618,315640.586
Category,Weekly,31,Conventional,Midsouth,2026/08/02,1.036621156,6342548.403,2664223.154,658917.0277,20785.44122,2998622.78,2414320.876,228193.5884,50465.07995,305643.2363
Category,Weekly,32,Conventional,Midsouth,2026/08/09,1.05315469,6084947.541,2698420.666,626965.3293,12720.73463,2746840.811,2214747.833,195188.5958,40982.26456,295922.117
Category,Weekly,29,Conventional,Northeast,2026/07/19,1.092492565,8152277.673,2394013.144,1981136.106,113669.7933,3663458.63,3124675.301,265520.7945,175372.8296,97889.70485
Category,Weekly,30,Conventional,Northeast,2026/07/26,1.041301066,8448850.474,2396960.246,2577526.891,31137.28965,3443226.047,2956480.19,277777.3002,117581.8022,91386.75435
Category,Weekly,31,Conventional,Northeast,2026/08/02,1.070676843,8442139.697,2345677.657,1990247.079,44241.01688,4061973.944,3351862.774,366486.1892,243352.8165,100272.1644
Category,Weekly,32,Conventional,Northeast,2026/08/09,1.026678578,8637994.427,2429808.192,2593841,27059.52841,3587285.707,3082747.174,275952.6353,137643.4714,90942.42698
Category,Weekly,29,Conventional,Plains,2026/07/19,1.046077771,3068792.391,1465432.888,292700.1881,4051.658813,1306607.656,1126623.305,101405.2816,21704.0887,56874.98043
Category,Weekly,30,Conventional,Plains,2026/07/26,1.008360211,3096539.005,1537237.166,260204.4566,3135.098195,1295962.284,1106011.416,104608.0875,20879.422,64463.35832
Category,Weekly,31,Conventional,Plains,2026/08/02,0.984568822,3187980.806,1407182.789,328231.8031,3778.714214,1448787.499,1246262.505,103535.775,21078.51232,77910.70719
Category,Weekly,32,Conventional,Plains,2026/08/09,1.016833068,3104839.804,1503437.888,284601.2408,2771.947035,1314028.728,1104249.74,105934.5,20698.288,83146.20015
Category,Weekly,29,Conventional,South Central,2026/07/19,0.923738277,6668238.203,3390025.847,649353.6823,32173.25189,2596685.422,2182022.762,345585.9212,17986.8766,51089.86183
Category,Weekly,30,Conventional,South Central,2026/07/26,0.895091018,6801258.679,3322132.718,647491.8829,30938.00586,2800696.073,2391144.65,327102.4171,30429.52295,52019.48295
Category,Weekly,31,Conventional,South Central,2026/08/02,0.925195195,6762204.737,3311621.174,589689.1397,40238.94874,2820655.474,2326279.266,424999.4247,17070.1399,52306.64357
Category,Weekly,32,Conventional,South Central,2026/08/09,0.886783903,6968672.183,3653180.456,536819.2496,31493.94986,2747178.528,2252878.76,404170.6468,33867.81302,56261.30737
Category,Weekly,29,Conventional,Southeast,2026/07/19,0.944864445,8517604.439,4722034.461,350149.446,395.5043372,3445025.028,2871451.263,478006.3705,3716.87442,91850.51928
Category,Weekly,30,Conventional,Southeast,2026/07/26,0.942496853,8418497.417,4592578.999,366311.1335,525.820831,3459081.464,2943108.549,423456.9474,3438.942135,89077.02591
Category,Weekly,31,Conventional,Southeast,2026/08/02,0.943535248,8450515.693,4436612.023,389040.4295,315.5741927,3624547.666,3175615.119,357832.3761,1942.36875,89157.80261
Category,Weekly,32,Conventional,Southeast,2026/08/09,0.928175981,8598794.443,4647754.45,352968.9764,302.221065,3597768.795,3018893.204,492044.4375,1237.205127,85593.94834
Category,Weekly,29,Conventional,West,2026/07/19,1.23159504,8498985.678,3937827.293,1420526.851,134963.1465,3005668.387,2456352.994,345305.6719,69420.17824,134589.5428
Category,Weekly,30,Conventional,West,2026/07/26,1.231141131,8526662.854,3924988.552,1346898.735,147885.5528,3106890.014,2552874.248,346750.4739,50909.14364,156356.1488
Category,Weekly,31,Conventional,West,2026/08/02,1.198468762,8973984.279,4045522.245,1215881.777,124993.7285,3587586.529,2984956.259,417543.0973,49829.28977,135257.8821
Category,Weekly,32,Conventional,West,2026/08/09,1.212451953,8815319.841,4045632.755,1431910.942,147610.4525,3190165.691,2466924.873,513516.498,53501.11162,156223.2079
Category,Weekly,29,Conventional,Total U.S.,2026/07/19,1.086401667,56351565.07,25502515.5,6503782.266,1439512.193,22905755.11,19070783.82,2127010.844,401738.6436,1306221.803
Category,Weekly,30,Conventional,Total U.S.,2026/07/26,1.069742482,56780635.37,25444480.87,6970949.281,1555024.368,22810180.85,19105249.99,2098183.416,325879.3208,1280868.123
Category,Weekly,31,Conventional,Total U.S.,2026/08/02,1.078546292,58034564.33,24622573.35,6326814.391,1680437.091,25404739.5,21261090.14,2341710.658,439303.691,1362635.012
Category,Weekly,32,Conventional,Total U.S.,2026/08/09,1.061651934,57788035.75,25782819.51,7116460.517,1426783.912,23461971.81,19434148.17,2319028.957,349198.195,1359596.489
Category,Weekly,29,Organic,5 Boroughs/New York City,2026/07/19,1.615035638,49283.1831,7146.29971,36.35945008,0,42100.52394,42065.57054,0,0,34.95339471
Category,Weekly,30,Organic,5 Boroughs/New York City,2026/07/26,1.666340913,48531.38547,6068.636004,1888.385793,0,40574.36368,40539.67569,0,0,34.68799071
Category,Weekly,31,Organic,5 Boroughs/New York City,2026/08/02,1.692835901,45408.87582,6714.794054,1467.838798,0,37226.24297,37194.57311,0,0,31.6698541
Category,Weekly,32,Organic,5 Boroughs/New York City,2026/08/09,1.714454342,46486.83788,7629.409784,839.1312159,0,38018.29688,37997.77001,0,0,20.5268649
Category,Weekly,29,Organic,Albany,2026/07/19,1.416686342,7108.436231,354.6432328,323.8250193,0,6429.967979,6429.967979,0,0,0
Category,Weekly,30,Organic,Albany,2026/07/26,1.420744548,7403.025802,327.0600534,486.1577022,0,6589.808046,6587.063559,0,0,2.74448736
Category,Weekly,31,Organic,Albany,2026/08/02,1.412506338,6650.773788,359.7769214,210.762727,0,6080.23414,6080.23414,0,0,0
Category,Weekly,32,Organic,Albany,2026/08/09,1.419149812,6806.974346,224.7025562,319.6082946,0,6262.663495,6261.291658,0,0,1.371836878
Category,Weekly,29,Organic,Atlanta,2026/07/19,1.473412825,45240.03923,14889.02454,427.0246498,0,29923.99005,29923.99005,0,0,0
Category,Weekly,30,Organic,Atlanta,2026/07/26,1.491551128,43359.17472,15614.65557,686.0120475,0,27058.50711,27058.50711,0,0,0
Category,Weekly,31,Organic,Atlanta,2026/08/02,1.476099274,44325.6844,14720.94853,619.9589663,0,28984.7769,28984.7769,0,0,0
Category,Weekly,32,Organic,Atlanta,2026/08/09,1.50418855,45975.44468,16504.69073,580.6092717,0,28890.14468,28890.14468,0,0,0
Category,Weekly,29,Organic,Baltimore/Washington,2026/07/19,1.635009672,119021.3227,1451.160462,10269.99154,26.81383836,107273.3569,98363.86018,8790.548101,0,118.9485985
Category,Weekly,30,Organic,Baltimore/Washington,2026/07/26,1.608423159,114880.4361,1630.239599,10294.70628,8.698588115,102946.7916,95618.21472,6771.161431,0,557.4154455
Category,Weekly,31,Organic,Baltimore/Washington,2026/08/02,1.664077372,106229.648,1256.026734,10441.11795,14.51367071,94517.98967,87797.24404,5919.277725,0,801.4678986
Category,Weekly,32,Organic,Baltimore/Washington,2026/08/09,1.613279797,117869.3532,1274.380119,10432.22202,7.8177065,106154.9334,98962.463,5897.283918,0,1295.186451
Category,Weekly,29,Organic,Birmingham/Montgomery,2026/07/19,1.426692841,17321.33986,662.9157056,114.8459951,0,16543.57816,16527.56566,4.2,0,11.8125
Category,Weekly,30,Organic,Birmingham/Montgomery,2026/07/26,1.44562975,16707.36905,678.6982475,150.2601505,0,15878.41065,15869.22315,0,0,9.1875
Category,Weekly,31,Organic,Birmingham/Montgomery,2026/08/02,1.437785104,18193.02594,733.6201987,136.4279859,0,17322.97776,17320.35276,0,0,2.625
Category,Weekly,32,Organic,Birmingham/Montgomery,2026/08/09,1.449681894,18171.58564,867.9383407,147.0323251,0,17156.61498,17151.36498,0,0,5.25
Category,Weekly,29,Organic,Boise,2026/07/19,2.037494455,7839.696503,19.97450774,4241.672355,0,3578.04964,3578.04964,0,0,0
Category,Weekly,30,Organic,Boise,2026/07/26,2.047106521,7202.265428,5.031523548,3716.310909,0,3480.922995,3480.922995,0,0,0
Category,Weekly,31,Organic,Boise,2026/08/02,2.26254383,7257.458409,67.42309006,3728.633895,0,3461.401424,3461.401424,0,0,0
Category,Weekly,32,Organic,Boise,2026/08/09,2.227609631,7453.829957,3.097880922,3987.794223,0,3462.937852,3462.937852,0,0,0
Category,Weekly,29,Organic,Boston,2026/07/19,1.811112293,36277.86159,588.9124825,1208.417567,0,34480.53154,34158.031,0,0,322.5005392
Category,Weekly,30,Organic,Boston,2026/07/26,1.774383824,36113.97015,541.6029407,1959.968055,0,33612.39915,33386.82677,0,0,225.5723781
Category,Weekly,31,Organic,Boston,2026/08/02,1.819818497,35476.01494,705.5691806,1351.052532,0,33419.39323,33083.90784,0,0,335.4853821
Category,Weekly,32,Organic,Boston,2026/08/09,1.805225888,35831.43695,573.6095006,1851.38087,0,33406.44658,33126.64193,0,0,279.8046584
Category,Weekly,29,Organic,Buffalo/Rochester,2026/07/19,1.301822252,23991.56548,335.7907845,0,0,23655.7747,23655.7747,0,0,0
Category,Weekly,30,Organic,Buffalo/Rochester,2026/07/26,1.289023738,24875.26831,285.7051505,1.06606397,1.06606397,24587.43103,24587.43103,0,0,0
Category,Weekly,31,Organic,Buffalo/Rochester,2026/08/02,1.336750648,21622.47896,415.8010751,0,1.066156571,21205.61173,21205.61173,0,0,0
Category,Weekly,32,Organic,Buffalo/Rochester,2026/08/09,1.363779941,22150.30124,373.0975572,0,0,21777.20369,21777.20369,0,0,0
Category,Weekly,29,Organic,Charlotte,2026/07/19,1.630760268,42228.19012,461.0152612,2283.57381,8.353610666,39475.24744,39475.24744,0,0,0
Category,Weekly,30,Organic,Charlotte,2026/07/26,1.692942266,40604.29127,266.1263414,3282.539531,17.75535847,37037.87004,37037.87004,0,0,0
Category,Weekly,31,Organic,Charlotte,2026/08/02,1.684588754,42192.44884,303.4639773,3123.263439,9.401410242,38756.32001,38756.32001,0,0,0
Category,Weekly,32,Organic,Charlotte,2026/08/09,1.699569168,42029.04538,343.3134407,3235.334606,8.356967719,38442.04037,38442.04037,0,0,0
Category,Weekly,29,Organic,Chicago,2026/07/19,1.519949574,71678.37089,2157.114526,17647.31401,0,51873.94235,51873.94235,0,0,0
Category,Weekly,30,Organic,Chicago,2026/07/26,1.573343215,64466.40172,2462.511419,16566.24398,0,45437.64632,45437.64632,0,0,0
Category,Weekly,31,Organic,Chicago,2026/08/02,1.475618342,77094.9952,673.6619062,20852.52975,0,55568.80355,55568.80355,0,0,0
Category,Weekly,32,Organic,Chicago,2026/08/09,1.514027405,65650.00482,513.4198746,18388.18263,0,46748.40232,46748.40232,0,0,0
Category,Weekly,29,Organic,Cincinnati/Dayton,2026/07/19,1.725220387,24172.14484,547.099716,7938.017276,0,15687.02784,15687.02784,0,0,0
Category,Weekly,30,Organic,Cincinnati/Dayton,2026/07/26,1.799022538,23605.06343,533.3312335,8576.809644,0,14494.92255,14494.92255,0,0,0
Category,Weekly,31,Organic,Cincinnati/Dayton,2026/08/02,1.918368514,20724.29056,639.237311,8831.467,0,11253.58625,11253.58625,0,0,0
Category,Weekly,32,Organic,Cincinnati/Dayton,2026/08/09,1.910237825,20438.43286,523.2186331,8627.662101,0,11287.55213,11287.55213,0,0,0
Category,Weekly,29,Organic,Columbus,2026/07/19,1.609085924,18299.02993,699.7598062,3615.853832,0,13983.41629,13983.41629,0,0,0
Category,Weekly,30,Organic,Columbus,2026/07/26,1.712756131,16856.44918,861.5371586,3992.893664,0,12002.01836,12002.01836,0,0,0
Category,Weekly,31,Organic,Columbus,2026/08/02,1.869788676,13452.63669,682.9544171,4202.719773,0,8566.962495,8566.962495,0,0,0
Category,Weekly,32,Organic,Columbus,2026/08/09,1.833537742,13343.89152,562.7758301,4036.624073,0,8744.491614,8744.491614,0,0,0
Category,Weekly,29,Organic,Dallas/Ft. Worth,2026/07/19,1.381068491,68928.35457,20460.63776,16.98653204,0,48450.73028,48450.73028,0,0,0
Category,Weekly,30,Organic,Dallas/Ft. Worth,2026/07/26,1.38069109,78860.93771,23435.02445,348.9320176,0,55076.98124,54343.61175,6.76948759,0,726.6
Category,Weekly,31,Organic,Dallas/Ft. Worth,2026/08/02,1.340227097,86739.70763,22344.16231,274.910896,0,64120.63443,56491.60419,0,0,7629.030235
Category,Weekly,32,Organic,Dallas/Ft. Worth,2026/08/09,1.378613157,79914.82995,22480.37135,156.267354,0,57278.19124,53366.16097,0,0,3912.030273
Category,Weekly,29,Organic,Denver,2026/07/19,1.89631155,48688.98269,4905.323594,15490.23028,0,28293.42881,28293.42881,0,0,0
Category,Weekly,30,Organic,Denver,2026/07/26,1.901869419,48280.15204,4634.323335,15444.57411,0,28201.2546,28201.2546,0,0,0
Category,Weekly,31,Organic,Denver,2026/08/02,1.843372447,55632.6137,5511.55263,17271.85245,0,32849.20863,27141.40863,0,0,5707.8
Category,Weekly,32,Organic,Denver,2026/08/09,1.815930343,55883.48398,5865.456815,16619.45554,0,33398.57163,30122.57163,0,0,3276
Category,Weekly,29,Organic,Detroit,2026/07/19,1.391051279,34572.45774,9480.000005,1231.293179,0,23861.16455,23861.16455,0,0,0
Category,Weekly,30,Organic,Detroit,2026/07/26,1.397692458,32588.87247,10466.8312,408.7980037,0,21713.24326,21713.24326,0,0,0
Category,Weekly,31,Organic,Detroit,2026/08/02,1.40448164,32345.24266,10244.08327,453.2172198,0,21647.94217,21647.94217,0,0,0
Category,Weekly,32,Organic,Detroit,2026/08/09,1.40899032,32063.79284,10004.27143,444.7800918,0,21614.74132,21614.74132,0,0,0
Category,Weekly,29,Organic,Grand Rapids,2026/07/19,1.477780907,11052.04938,4.595588123,393.1132643,0,10654.34053,10533.51851,0,0,120.8220136
Category,Weekly,30,Organic,Grand Rapids,2026/07/26,1.509088923,9748.501098,3.448221592,332.2420924,0,9412.810784,9325.852063,0,0,86.95872109
Category,Weekly,31,Organic,Grand Rapids,2026/08/02,1.464903485,9603.731874,1.149811733,211.6401199,0,9390.941943,9300.808925,0,0,90.13301748
Category,Weekly,32,Organic,Grand Rapids,2026/08/09,1.472395542,9281.805584,17.25176885,207.0429534,0,9057.510861,8933.595845,0,0,123.9150162
Category,Weekly,29,Organic,Harrisburg/Scranton,2026/07/19,1.408773225,29109.07321,496.9680245,596.648049,0,28015.45714,28011.25714,0,0,4.2
Category,Weekly,30,Organic,Harrisburg/Scranton,2026/07/26,1.439753812,29540.3734,409.6377962,602.4976584,0,28528.23795,28528.23795,0,0,0
Category,Weekly,31,Organic,Harrisburg/Scranton,2026/08/02,1.41967201,28095.54086,468.9149516,592.9802022,0,27033.6457,27033.6457,0,0,0
Category,Weekly,32,Organic,Harrisburg/Scranton,2026/08/09,1.412772946,29946.71828,751.6866639,630.837662,0,28564.19395,28564.19395,0,0,0
Category,Weekly,29,Organic,Hartford/Springfield,2026/07/19,1.573199418,27095.77524,904.8797998,3342.842011,0,22848.05343,22741.20797,0,0,106.8454618
Category,Weekly,30,Organic,Hartford/Springfield,2026/07/26,1.562448174,26622.52762,683.931933,3597.959541,0,22340.63614,22302.47659,0,0,38.15954787
Category,Weekly,31,Organic,Hartford/Springfield,2026/08/02,1.562365504,25062.00761,785.2252142,3345.461366,0,20931.32103,20786.22752,0,0,145.0935104
Category,Weekly,32,Organic,Hartford/Springfield,2026/08/09,1.577257223,28921.81796,826.8966907,4882.240203,0,23212.68107,23105.69422,0,0,106.986847
Category,Weekly,29,Organic,Houston,2026/07/19,1.359279746,38605.40946,13737.85841,505.9680352,0,24361.58301,24361.58301,0,0,0
Category,Weekly,30,Organic,Houston,2026/07/26,1.370592587,43560.66402,16080.99702,522.2399077,0,26957.4271,26214.0271,0,0,743.4
Category,Weekly,31,Organic,Houston,2026/08/02,1.343758108,41461.43026,13570.8592,462.2890625,0,27428.282,24286.682,0,0,3141.6
Category,Weekly,32,Organic,Houston,2026/08/09,1.385327034,39621.90781,13504.6913,1091.293443,0,25025.92307,24796.99517,6.327903812,0,222.6
Category,Weekly,29,Organic,Indianapolis,2026/07/19,1.490482757,20619.57409,242.7239841,3977.278636,0,16399.57147,16399.57147,0,0,0
Category,Weekly,30,Organic,Indianapolis,2026/07/26,1.54749074,16705.14976,258.3528976,3443.999284,0,13002.79758,13002.79758,0,0,0
Category,Weekly,31,Organic,Indianapolis,2026/08/02,1.521298018,16741.14752,253.2205921,3600.456266,0,12887.47066,12887.47066,0,0,0
Category,Weekly,32,Organic,Indianapolis,2026/08/09,1.56828675,16253.40441,184.4354978,3729.218351,0,12339.75056,12339.75056,0,0,0
Category,Weekly,29,Organic,Jacksonville,2026/07/19,1.536298883,14544.58922,35.13666828,75.97684141,1.015349606,14432.46036,14428.52286,0,0,3.9375
Category,Weekly,30,Organic,Jacksonville,2026/07/26,1.5274806,15506.72001,14.94157914,98.40284827,0,15393.37559,15390.75059,0,0,2.625
Category,Weekly,31,Organic,Jacksonville,2026/08/02,1.566458156,15447.56484,37.86304029,122.3246672,0,15287.37714,15284.75214,0,0,2.625
Category,Weekly,32,Organic,Jacksonville,2026/08/09,1.574355061,14935.19146,52.99650627,111.0353435,0,14771.15961,14767.22211,0,0,3.9375
Category,Weekly,29,Organic,Kansas City,2026/07/19,1.380703697,13020.05845,163.4318331,1372.59067,0,11484.03594,11484.03594,0,0,0
Category,Weekly,30,Organic,Kansas City,2026/07/26,1.402978175,13410.15331,170.3692858,1491.370178,0,11748.41385,11748.41385,0,0,0
Category,Weekly,31,Organic,Kansas City,2026/08/02,1.362271699,14204.93362,129.2504569,1259.447139,0,12816.23602,12816.23602,0,0,0
Category,Weekly,32,Organic,Kansas City,2026/08/09,1.342847776,14743.04508,75.04655188,1680.95981,0,12987.03872,12987.03872,0,0,0
Category,Weekly,29,Organic,Knoxville,2026/07/19,1.701818815,7344.508069,1224.668752,430.0418744,0,5689.797443,5689.797443,0,0,0
Category,Weekly,30,Organic,Knoxville,2026/07/26,1.703243589,7475.557833,1102.812433,526.3656665,0,5846.379734,5846.379734,0,0,0
Category,Weekly,31,Organic,Knoxville,2026/08/02,1.736220369,7890.202847,1231.298351,690.873745,0,5968.030751,5968.030751,0,0,0
Category,Weekly,32,Organic,Knoxville,2026/08/09,1.700262651,8707.789381,1419.208887,731.0399035,0,6557.54059,6557.54059,0,0,0
Category,Weekly,29,Organic,Las Vegas,2026/07/19,1.49060294,23424.12071,7251.480962,2406.659315,0,13765.98043,13765.98043,0,0,0
Category,Weekly,30,Organic,Las Vegas,2026/07/26,1.523119498,23401.44653,6120.597033,2887.234958,0,14393.61454,14393.61454,0,0,0
Category,Weekly,31,Organic,Las Vegas,2026/08/02,1.562105761,23902.21492,7057.411557,2904.156875,0,13940.64649,13940.64649,0,0,0
Category,Weekly,32,Organic,Las Vegas,2026/08/09,1.556197325,22956.16895,6782.770946,2657.876502,0,13515.5215,13515.5215,0,0,0
