Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,7,Organic,New York,2025/02/16,1.58241389,200287.0303,9281.839811,8606.5716,56.40423387,182342.2146,154583.8512,0,0,27758.36339
Category,Weekly,6,Organic,New York,2025/02/09,1.6587108,223381.0685,13474.69948,10463.33147,0,199443.0375,186576.3606,0,0,12866.67691
Category,Weekly,5,Organic,New York,2025/02/02,1.619880035,213021.2059,12075.40676,9722.401097,0,191223.3981,179825.5297,0,0,11397.86834
Category,Weekly,4,Organic,New York,2025/01/26,1.606616647,203734.5599,9846.639142,10220.90151,0,183667.0193,172476.0706,0,0,11190.94861
Category,Weekly,3,Organic,New York,2025/01/19,1.644515836,172473.9205,9000.126873,8695.794289,0,154777.9993,144050.6304,0,0,10727.36887
Category,Weekly,2,Organic,New York,2025/01/12,1.654544078,185641.924,11007.28592,11370.28832,0,163264.3498,149355.3937,4.838374758,0,13904.11776
Category,Weekly,1,Organic,New York,2025/01/05,1.55037955,196853.9994,11797.02126,10804.16214,0,174252.816,162162.5307,0,0,12090.28525
Category,Weekly,52,Organic,Omaha,2025/12/28,1.447019237,7268.79402,378.956545,1031.231493,0,5858.605982,5858.605982,0,0,0
Category,Weekly,51,Organic,Omaha,2025/12/21,1.387294892,7620.867262,462.1094949,920.4712695,0,6238.286497,6227.406439,0,0,10.88005793
Category,Weekly,50,Organic,Omaha,2025/12/14,1.33721902,7829.170536,511.4997738,813.8242428,0,6503.846519,6471.205621,0,0,32.64089853
Category,Weekly,49,Organic,Omaha,2025/12/07,1.335165776,7765.08056,293.9610573,865.0953379,0,6606.024165,6495.340036,101.98125,0,8.702878761
Category,Weekly,48,Organic,Omaha,2025/11/30,1.340086356,6732.593481,250.3323626,684.2690061,0,5797.992112,4563.192112,1234.8,0,0
Category,Weekly,47,Organic,Omaha,2025/11/23,1.385479228,7063.059185,161.6469184,819.8096453,0,6081.602622,4981.858872,1099.74375,0,0
Category,Weekly,46,Organic,Omaha,2025/11/16,1.304126895,9317.549527,263.5584733,1618.74729,0,7435.243763,5497.600013,1937.64375,0,0
Category,Weekly,45,Organic,Omaha,2025/11/09,1.392172024,8098.315348,464.2931423,801.7127691,0,6832.309437,5421.109437,1411.2,0,0
Category,Weekly,44,Organic,Omaha,2025/11/02,1.401441087,8684.306972,535.9454462,696.6178639,0,7451.743662,4086.362412,3365.38125,0,0
Category,Weekly,43,Organic,Omaha,2025/10/26,1.397662853,7463.831803,585.3618364,548.5319084,0,6329.938058,5354.225558,975.7125,0,0
Category,Weekly,42,Organic,Omaha,2025/10/19,1.4032189,8352.200896,617.2997415,784.2943352,0,6950.606819,6950.606819,0,0,0
Category,Weekly,41,Organic,Omaha,2025/10/12,1.41841242,8228.69014,603.6933068,773.9749025,0,6851.021931,6851.021931,0,0,0
Category,Weekly,40,Organic,Omaha,2025/10/05,1.415732589,7973.844772,651.016107,688.9700453,0,6633.85862,6633.85862,0,0,0
Category,Weekly,39,Organic,Omaha,2025/09/28,1.503423066,6885.944909,595.4056963,722.1922995,0,5568.346913,5568.346913,0,0,0
Category,Weekly,38,Organic,Omaha,2025/09/21,1.506017974,7752.269354,625.2932606,688.1934528,0,6438.78264,6438.78264,0,0,0
Category,Weekly,37,Organic,Omaha,2025/09/14,1.469729227,7461.56015,642.4046953,586.0099638,0,6233.145491,6233.145491,0,0,0
Category,Weekly,36,Organic,Omaha,2025/09/07,1.469477615,8448.484548,790.4454389,571.3000828,0,7086.739026,7086.739026,0,0,0
Category,Weekly,35,Organic,Omaha,2025/08/31,1.388323292,7609.701349,677.1858094,504.4394488,0,6428.076091,6428.076091,0,0,0
Category,Weekly,34,Organic,Omaha,2025/08/24,1.466124912,8144.47272,629.3627183,546.8408832,0,6968.269118,6968.269118,0,0,0
Category,Weekly,33,Organic,Omaha,2025/08/17,1.568164125,7891.514933,723.0527027,616.9057422,0,6551.556489,6551.556489,0,0,0
Category,Weekly,32,Organic,Omaha,2025/08/10,1.561432076,7587.010217,817.0152708,430.2357529,0,6339.759193,6339.759193,0,0,0
Category,Weekly,31,Organic,Omaha,2025/08/03,1.594849546,7824.36911,986.1483732,575.3823208,0,6262.838416,6262.838416,0,0,0
Category,Weekly,30,Organic,Omaha,2025/07/27,1.517935952,8096.5038,843.1429894,539.7740459,0,6713.586764,6713.586764,0,0,0
Category,Weekly,29,Organic,Omaha,2025/07/20,1.47532156,8889.469696,718.1361442,536.2038901,0,7635.129662,7635.129662,0,0,0
Category,Weekly,28,Organic,Omaha,2025/07/13,1.372343661,10454.74347,881.2991727,561.2197712,0,9012.224526,9012.224526,0,0,0
Category,Weekly,27,Organic,Omaha,2025/07/06,1.472951426,10191.68754,646.8665514,872.6468002,0,8672.174191,8672.174191,0,0,0
Category,Weekly,26,Organic,Omaha,2025/06/29,1.454654491,9996.056115,738.6620086,714.3770792,0,8543.017027,8543.017027,0,0,0
Category,Weekly,25,Organic,Omaha,2025/06/22,1.495459532,9834.300381,904.7022958,607.3970898,0,8322.200996,8322.200996,0,0,0
Category,Weekly,24,Organic,Omaha,2025/06/15,1.544617943,9843.428311,1152.182203,846.9686461,0,7844.277462,7844.277462,0,0,0
Category,Weekly,23,Organic,Omaha,2025/06/08,1.507063735,11251.99144,1040.017809,792.3589224,0,9419.614713,9419.614713,0,0,0
Category,Weekly,22,Organic,Omaha,2025/06/01,1.541901473,7999.213102,837.3381353,694.881934,0,6466.993032,6466.993032,0,0,0
Category,Weekly,21,Organic,Omaha,2025/05/25,1.605671554,8140.218438,896.4244089,796.6980778,0,6447.095952,6447.095952,0,0,0
Category,Weekly,20,Organic,Omaha,2025/05/18,1.581680975,8235.020529,873.2602112,734.2542905,0,6627.506027,6627.506027,0,0,0
Category,Weekly,19,Organic,Omaha,2025/05/11,1.494080127,9208.624298,922.4945425,483.562223,0,7802.567533,7802.567533,0,0,0
Category,Weekly,18,Organic,Omaha,2025/05/04,1.446464563,10917.49808,817.3619429,825.4696815,0,9274.66646,9274.66646,0,0,0
Category,Weekly,17,Organic,Omaha,2025/04/27,1.470617065,10045.98037,825.0539262,653.2014093,0,8567.725034,8567.725034,0,0,0
Category,Weekly,16,Organic,Omaha,2025/04/20,1.430168093,10289.62844,893.770667,805.8428375,0,8590.014935,8590.014935,0,0,0
Category,Weekly,15,Organic,Omaha,2025/04/13,1.33499225,11827.49993,840.5153966,864.150796,0,10122.83374,10122.83374,0,0,0
Category,Weekly,14,Organic,Omaha,2025/04/06,1.324749539,11250.43572,650.8263259,914.8059201,0,9684.803471,9684.803471,0,0,0
Category,Weekly,13,Organic,Omaha,2025/03/30,1.266960175,9810.916601,765.8968585,502.5619002,0,8542.457842,8542.457842,0,0,0
Category,Weekly,12,Organic,Omaha,2025/03/23,1.238707225,11297.17782,715.1383876,399.8762188,0,10182.16321,10182.16321,0,0,0
Category,Weekly,11,Organic,Omaha,2025/03/16,1.268572557,8091.801411,846.0847887,391.5351098,0,6854.181513,6854.181513,0,0,0
Category,Weekly,10,Organic,Omaha,2025/03/09,1.208056808,11144.20579,823.2525656,310.0330517,0,10010.92017,10010.92017,0,0,0
Category,Weekly,9,Organic,Omaha,2025/03/02,1.325635914,5780.275008,711.1763719,411.6942265,0,4657.40441,4657.40441,0,0,0
Category,Weekly,8,Organic,Omaha,2025/02/23,1.328312536,8940.966047,734.2469868,398.8950159,0,7807.824044,7807.824044,0,0,0
Category,Weekly,7,Organic,Omaha,2025/02/16,1.308444749,9273.616977,830.0718622,397.3237245,0,8046.22139,8046.22139,0,0,0
Category,Weekly,6,Organic,Omaha,2025/02/09,1.174950218,12265.06541,963.6333189,458.0763017,0,10843.35579,10843.35579,0,0,0
Category,Weekly,5,Organic,Omaha,2025/02/02,1.34290923,8906.705336,697.0658658,346.0293955,0,7863.610075,7863.610075,0,0,0
Category,Weekly,4,Organic,Omaha,2025/01/26,1.328996918,8066.452003,583.6667966,356.7043762,0,7126.08083,7126.08083,0,0,0
Category,Weekly,3,Organic,Omaha,2025/01/19,1.285005475,9540.18959,849.4600106,340.6921583,0,8350.037421,8350.037421,0,0,0
Category,Weekly,2,Organic,Omaha,2025/01/12,1.335167828,8324.120395,677.805317,294.3816345,0,7351.933443,7349.757247,0,0,2.176196337
Category,Weekly,1,Organic,Omaha,2025/01/05,1.172993555,11014.02275,862.0574698,465.2473488,0,9686.71793,9667.12946,0,0,19.5884707
Category,Weekly,52,Organic,Orlando,2025/12/28,1.45824834,38564.07288,130.2215659,82.95,0,38350.90132,26002.90132,12348,0,0
Category,Weekly,51,Organic,Orlando,2025/12/21,1.464178071,42868.29764,144.2011982,84,0,42640.09644,30129.47769,12510.61875,0,0
Category,Weekly,50,Organic,Orlando,2025/12/14,1.420589619,41202.58174,148.9764152,152.25,0,40901.35533,28393.49283,12507.8625,0,0
Category,Weekly,49,Organic,Orlando,2025/12/07,1.418688385,39257.59927,164.9554075,142.8,0,38949.84386,29347.06886,9602.775,0,0
Category,Weekly,48,Organic,Orlando,2025/11/30,1.375196478,37608.71654,124.7154601,100.8,0,37383.20108,28185.59483,9197.60625,0,0
Category,Weekly,47,Organic,Orlando,2025/11/23,1.455540502,38056.36814,104.8087225,128.1,0,37823.45941,29648.42191,8175.0375,0,0
Category,Weekly,46,Organic,Orlando,2025/11/16,1.413552285,38433.2344,155.2049031,115.5,0,38162.52949,30144.59824,8017.93125,0,0
Category,Weekly,45,Organic,Orlando,2025/11/09,1.358977964,47293.15659,160.9532604,141.75,0,46990.45333,38082.25333,8908.2,0,0
Category,Weekly,44,Organic,Orlando,2025/11/02,1.393561294,42141.65503,180.0159517,95.55,0,41866.08908,37282.44533,4583.64375,0,0
Category,Weekly,43,Organic,Orlando,2025/10/26,1.344646551,42880.03473,175.1075195,113.4,0,42591.52721,42591.52721,0,0,0
Category,Weekly,42,Organic,Orlando,2025/10/19,1.393045156,40545.32875,192.6640704,110.0399999,0,40242.62468,40242.62468,0,0,0
Category,Weekly,41,Organic,Orlando,2025/10/12,1.41200074,42046.69032,215.5010295,180.6,0,41650.58929,41650.58929,0,0,0
Category,Weekly,40,Organic,Orlando,2025/10/05,1.430177853,43998.0914,184.7149125,120.75,0,43692.62649,43692.62649,0,0,0
Category,Weekly,39,Organic,Orlando,2025/09/28,1.491344699,41612.73509,161.6866438,109.2,0,41341.84845,41341.84845,0,0,0
Category,Weekly,38,Organic,Orlando,2025/09/21,1.490607523,41568.06721,190.1752074,148.05,0,41229.84201,41229.84201,0,0,0
Category,Weekly,37,Organic,Orlando,2025/09/14,1.494364812,40579.4585,252.9885685,132.3,0,40194.16993,40194.16993,0,0,0
Category,Weekly,36,Organic,Orlando,2025/09/07,1.462937204,45402.02927,242.636401,112.35,0,45047.04287,45047.04287,0,0,0
Category,Weekly,35,Organic,Orlando,2025/08/31,1.451116252,44981.16468,225.1438648,179.55,0,44576.47082,44576.47082,0,0,0
Category,Weekly,34,Organic,Orlando,2025/08/24,1.529154676,40188.92045,208.6888604,138.6,0,39841.63159,39841.63159,0,0,0
Category,Weekly,33,Organic,Orlando,2025/08/17,1.550645776,44248.52804,398.3100721,140.7,0,43709.51797,43709.51797,0,0,0
Category,Weekly,32,Organic,Orlando,2025/08/10,1.597263968,44551.04196,529.1695877,158.55,0,43863.32238,43863.32238,0,0,0
Category,Weekly,31,Organic,Orlando,2025/08/03,1.774982044,36088.25017,426.8916838,139.3350001,0,35522.02349,35522.02349,0,0,0
Category,Weekly,30,Organic,Orlando,2025/07/27,1.760325688,35322.93333,398.2458357,110.25,0,34814.43749,34814.43749,0,0,0
Category,Weekly,29,Organic,Orlando,2025/07/20,1.711869985,37039.31253,221.0380192,121.8,0,36696.47451,36696.47451,0,0,0
Category,Weekly,28,Organic,Orlando,2025/07/13,1.725791831,34570.86623,145.8893261,124.95,0,34300.0269,34300.0269,0,0,0
Category,Weekly,27,Organic,Orlando,2025/07/06,1.733932624,37766.08016,214.0286394,188.7899999,0,37363.26152,37363.26152,0,0,0
Category,Weekly,26,Organic,Orlando,2025/06/29,1.647962807,36116.4341,172.8849786,281.0850008,0,35662.46412,35662.46412,0,0,0
Category,Weekly,25,Organic,Orlando,2025/06/22,1.758872191,38989.08534,200.9069764,169.1589532,0,38619.01941,38619.01941,0,0,0
Category,Weekly,24,Organic,Orlando,2025/06/15,1.731545385,35947.44209,154.8269469,213.2549999,0,35579.36015,35579.36015,0,0,0
Category,Weekly,23,Organic,Orlando,2025/06/08,1.686720544,38502.12438,193.1773007,207.375003,0,38101.57208,38101.57208,0,0,0
Category,Weekly,22,Organic,Orlando,2025/06/01,1.664879152,41899.7046,190.3995837,187.8450016,0,41521.46002,41521.46002,0,0,0
Category,Weekly,21,Organic,Orlando,2025/05/25,1.691722384,41333.3702,115.1303083,222.9149992,0,40995.3249,40995.3249,0,0,0
Category,Weekly,20,Organic,Orlando,2025/05/18,1.632504693,42878.37439,253.2482909,235.9350008,0,42389.1911,42389.1911,0,0,0
Category,Weekly,19,Organic,Orlando,2025/05/11,1.582173334,46484.99167,130.1202128,181.8600008,0,46173.01145,46173.01145,0,0,0
Category,Weekly,18,Organic,Orlando,2025/05/04,1.458783668,46105.66419,175.6305338,162.6449996,0,45767.38865,45767.38865,0,0,0
Category,Weekly,17,Organic,Orlando,2025/04/27,1.588610962,45980.94562,162.1525081,265.0200016,0,45553.77311,45553.77311,0,0,0
Category,Weekly,16,Organic,Orlando,2025/04/20,1.575842609,41168.75205,124.580264,218.6100008,0,40825.56178,40825.56178,0,0,0
Category,Weekly,15,Organic,Orlando,2025/04/13,1.510764352,52001.60227,165.8576067,256.5149987,0,51579.22966,51579.22966,0,0,0
Category,Weekly,14,Organic,Orlando,2025/04/06,1.489498946,48649.23376,125.8815893,282.5550024,0,48240.79717,48240.79717,0,0,0
Category,Weekly,13,Organic,Orlando,2025/03/30,1.548664168,35127.42835,171.0489955,231.0000031,0,34725.37936,34725.37936,0,0,0
Category,Weekly,12,Organic,Orlando,2025/03/23,1.527982919,35286.12416,103.2018911,241.2899984,0,34941.63227,34941.63227,0,0,0
Category,Weekly,11,Organic,Orlando,2025/03/16,1.538969824,31080.30553,139.9647066,267.225003,0,30673.11582,30673.11582,0,0,0
Category,Weekly,10,Organic,Orlando,2025/03/09,1.549492576,33309.63636,159.9302125,208.6350028,0,32941.07114,32941.07114,0,0,0
Category,Weekly,9,Organic,Orlando,2025/03/02,1.562882821,33457.39088,176.0769766,203.3850008,0,33077.9289,33077.9289,0,0,0
Category,Weekly,8,Organic,Orlando,2025/02/23,1.560892061,37921.69323,179.7519525,231.1050004,0,37510.83628,37510.83628,0,0,0
Category,Weekly,7,Organic,Orlando,2025/02/16,1.556962334,37387.20521,151.4764315,285.9149992,0,36949.81378,36949.81378,0,0,0
Category,Weekly,6,Organic,Orlando,2025/02/09,1.437167968,43335.98227,370.5368238,181.125002,0,42784.32045,42784.32045,0,0,0
Category,Weekly,5,Organic,Orlando,2025/02/02,1.509085315,44264.2889,207.7625538,157.1849998,0,43899.34135,43899.34135,0,0,0
Category,Weekly,4,Organic,Orlando,2025/01/26,1.476973638,46578.45953,200.4850745,205.275,0,46172.69946,46172.69946,0,0,0
Category,Weekly,3,Organic,Orlando,2025/01/19,1.54962622,37709.34537,216.6388925,214.3049994,0,37278.40147,37278.40147,0,0,0
Category,Weekly,2,Organic,Orlando,2025/01/12,1.478502227,40240.28438,203.3224211,295.575002,0,39741.38695,39741.38695,0,0,0
Category,Weekly,1,Organic,Orlando,2025/01/05,1.432445006,48134.42808,276.8815785,228.375004,0,47629.1715,47629.1715,0,0,0
Category,Weekly,52,Organic,Peoria/Springfield,2025/12/28,1.461629286,6917.355427,10.61351257,650.152215,0,6256.5897,6005.308561,251.2811386,0,0
Category,Weekly,51,Organic,Peoria/Springfield,2025/12/21,1.45092523,8236.060629,137.5925865,614.6729955,0,7483.795047,7124.661762,359.1332851,0,0
Category,Weekly,50,Organic,Peoria/Springfield,2025/12/14,1.428896178,9007.510206,150.6954395,554.6417097,0,8302.173056,7945.433735,356.7393219,0,0
Category,Weekly,49,Organic,Peoria/Springfield,2025/12/07,1.408820508,10311.75329,367.0493354,495.2457782,0,9449.458179,9005.263971,444.1942077,0,0
Category,Weekly,48,Organic,Peoria/Springfield,2025/11/30,1.408502075,8169.189193,227.8770154,501.9028015,0,7439.409376,7218.982023,220.4273535,0,0
Category,Weekly,47,Organic,Peoria/Springfield,2025/11/23,1.485671914,9325.752796,373.336044,639.497094,0,8312.919658,8036.745397,276.174261,0,0
Category,Weekly,46,Organic,Peoria/Springfield,2025/11/16,1.420972537,8978.761236,204.5779125,813.301206,0,7960.882118,7673.576597,287.3055211,0,0
Category,Weekly,45,Organic,Peoria/Springfield,2025/11/09,1.430349844,8377.114881,158.6692575,608.5439527,0,7609.901671,7427.605525,182.2961463,0,0
Category,Weekly,44,Organic,Peoria/Springfield,2025/11/02,1.461349765,7790.98678,144.7169626,498.8219002,0,7147.447917,6767.083253,380.3646642,0,0
Category,Weekly,43,Organic,Peoria/Springfield,2025/10/26,1.379683581,9449.977898,212.1263964,397.7494686,0,8840.102032,8510.844022,329.2580108,0,0
Category,Weekly,42,Organic,Peoria/Springfield,2025/10/19,1.465819049,7322.89525,216.7803388,403.436768,0,6702.678143,6440.559799,262.1183443,0,0
Category,Weekly,41,Organic,Peoria/Springfield,2025/10/12,1.487466327,8425.001527,190.1328217,503.1720843,0,7731.696621,7476.072425,255.6241958,0,0
Category,Weekly,40,Organic,Peoria/Springfield,2025/10/05,1.585339628,8831.848704,331.2618546,661.9179012,0,7838.668948,7663.598125,175.0708235,0,0
Category,Weekly,39,Organic,Peoria/Springfield,2025/09/28,1.584371209,8525.628373,219.8397401,719.6793264,0,7586.109307,7365.85461,220.2546964,0,0
Category,Weekly,38,Organic,Peoria/Springfield,2025/09/21,1.594643964,8860.556011,218.2414521,611.5078564,0,8030.806702,7710.741645,320.065057,0,0
Category,Weekly,37,Organic,Peoria/Springfield,2025/09/14,1.607907911,9156.645879,265.4108173,820.0889261,0,8071.146135,7854.628364,216.5177714,0,0
Category,Weekly,36,Organic,Peoria/Springfield,2025/09/07,1.510726985,10441.44803,219.4897027,652.3992208,0,9569.559104,9354.896452,214.6626514,0,0
Category,Weekly,35,Organic,Peoria/Springfield,2025/08/31,1.470176864,9779.04308,194.6732808,632.9751889,0,8951.39461,8738.604791,212.7898189,0,0
Category,Weekly,34,Organic,Peoria/Springfield,2025/08/24,1.613657734,9525.515177,228.1458584,870.4192784,0,8426.95004,8195.318649,231.6313918,0,0
Category,Weekly,33,Organic,Peoria/Springfield,2025/08/17,1.601931893,9971.577182,179.7420583,834.8522593,0,8956.982865,8599.15139,357.8314748,0,0
Category,Weekly,32,Organic,Peoria/Springfield,2025/08/10,1.629487092,9687.048277,318.4445698,589.7900173,0,8778.81369,8513.278782,265.5349076,0,0
Category,Weekly,31,Organic,Peoria/Springfield,2025/08/03,1.682436312,8935.497673,301.8537215,779.6937836,0,7853.950167,7665.632335,188.3178324,0,0
Category,Weekly,30,Organic,Peoria/Springfield,2025/07/27,1.627801984,9989.445639,247.3478988,954.7090891,0,8787.388651,8608.490539,178.8981118,0,0
Category,Weekly,29,Organic,Peoria/Springfield,2025/07/20,1.54820516,10134.68673,263.6724299,720.8767912,0,9150.137504,8914.762475,235.3750298,0,0
Category,Weekly,28,Organic,Peoria/Springfield,2025/07/13,1.569883932,10145.27909,104.7822668,842.2121356,0,9198.284689,9173.807956,24.47673355,0,0
Category,Weekly,27,Organic,Peoria/Springfield,2025/07/06,1.578878765,12022.47993,219.6187458,881.6637595,0,10921.19742,10921.19742,0,0,0
Category,Weekly,26,Organic,Peoria/Springfield,2025/06/29,1.535554941,12378.44767,293.6976733,790.5990921,0,11294.15091,11294.15091,0,0,0
Category,Weekly,25,Organic,Peoria/Springfield,2025/06/22,1.51467521,12828.44567,207.7054047,937.397058,0,11683.3432,11683.3432,0,0,0
Category,Weekly,24,Organic,Peoria/Springfield,2025/06/15,1.563343196,13201.42396,290.9617943,924.0308699,0,11986.4313,11986.4313,0,0,0
Category,Weekly,23,Organic,Peoria/Springfield,2025/06/08,1.557899961,12544.4464,339.9105822,863.6536328,0,11340.88218,11340.88218,0,0,0
Category,Weekly,22,Organic,Peoria/Springfield,2025/06/01,1.523032065,10939.77927,282.3812316,675.7882488,0,9981.609787,9981.609787,0,0,0
Category,Weekly,21,Organic,Peoria/Springfield,2025/05/25,1.529099392,12127.61238,215.4092842,712.4974095,0,11199.70569,11199.70569,0,0,0
Category,Weekly,20,Organic,Peoria/Springfield,2025/05/18,1.518028,11155.15371,243.3276562,740.2316049,0,10171.59444,10171.59444,0,0,0
Category,Weekly,19,Organic,Peoria/Springfield,2025/05/11,1.542128963,11351.01048,309.1123623,786.1175986,0,10255.78052,10255.78052,0,0,0
Category,Weekly,18,Organic,Peoria/Springfield,2025/05/04,1.511148261,11388.73453,255.8643129,839.8146183,0,10293.05559,10293.05559,0,0,0
Category,Weekly,17,Organic,Peoria/Springfield,2025/04/27,1.521013298,11572.8268,275.8552861,933.6688961,0,10363.30262,10363.30262,0,0,0
Category,Weekly,16,Organic,Peoria/Springfield,2025/04/20,1.564971998,11215.88681,307.5135857,958.5743642,0,9949.798857,9949.798857,0,0,0
Category,Weekly,15,Organic,Peoria/Springfield,2025/04/13,1.457792361,12698.93037,359.9893758,797.8671203,0,11541.07388,11541.07388,0,0,0
Category,Weekly,14,Organic,Peoria/Springfield,2025/04/06,1.51711609,11085.82633,499.5924999,808.8237993,0,9777.410034,9777.410034,0,0,0
Category,Weekly,13,Organic,Peoria/Springfield,2025/03/30,1.43085073,11492.72134,531.1781552,609.0906087,0,10352.45258,10352.45258,0,0,0
Category,Weekly,12,Organic,Peoria/Springfield,2025/03/23,1.434325258,10329.77455,383.5844084,710.5753171,0,9235.614826,9235.614826,0,0,0
Category,Weekly,11,Organic,Peoria/Springfield,2025/03/16,1.488365614,9638.106391,296.9662726,818.0755817,0,8523.064537,8523.064537,0,0,0
Category,Weekly,10,Organic,Peoria/Springfield,2025/03/09,1.48462698,10908.09801,428.7518894,797.6282055,0,9681.717917,9681.717917,0,0,0
Category,Weekly,9,Organic,Peoria/Springfield,2025/03/02,1.467013181,10369.60697,511.7370686,804.5507154,0,9053.319189,9050.562939,2.75625,0,0
Category,Weekly,8,Organic,Peoria/Springfield,2025/02/23,1.45033685,9442.608326,495.1235426,662.1890164,0,8285.295767,8285.295767,0,0,0
Category,Weekly,7,Organic,Peoria/Springfield,2025/02/16,1.442546325,9535.971122,253.8514445,859.1794731,0,8422.940204,8422.940204,0,0,0
Category,Weekly,6,Organic,Peoria/Springfield,2025/02/09,1.459683083,10799.23129,591.5709156,864.2820947,0,9343.37828,9343.37828,0,0,0
Category,Weekly,5,Organic,Peoria/Springfield,2025/02/02,1.36803999,12261.35144,851.1731186,708.1744911,0,10702.00383,10702.00383,0,0,0
Category,Weekly,4,Organic,Peoria/Springfield,2025/01/26,1.412500758,12186.67907,770.7108156,679.9561921,0,10736.01206,10736.01206,0,0,0
Category,Weekly,3,Organic,Peoria/Springfield,2025/01/19,1.45550015,10453.95436,536.2234156,779.1970946,0,9138.533846,9138.533846,0,0,0
Category,Weekly,2,Organic,Peoria/Springfield,2025/01/12,1.401893908,9551.127483,457.2389544,704.5891531,0,8389.299375,8389.299375,0,0,0
Category,Weekly,1,Organic,Peoria/Springfield,2025/01/05,1.435874001,10817.26633,760.9968562,590.2822021,0,9465.987269,9465.987269,0,0,0
Category,Weekly,52,Organic,Philadelphia,2025/12/28,1.511869644,46640.93945,2317.312464,9306.521359,0,35017.10563,32665.40207,0,0,2351.703561
Category,Weekly,51,Organic,Philadelphia,2025/12/21,1.49853496,51938.04415,1498.334911,10908.69064,0,39531.0186,37225.89769,0,0,2305.120913
Category,Weekly,50,Organic,Philadelphia,2025/12/14,1.510107116,55748.81383,1953.965052,10209.27063,0,43585.57815,40069.91905,0,0,3515.659097
Category,Weekly,49,Organic,Philadelphia,2025/12/07,1.419948933,64772.58003,1877.782324,9760.505964,0,53134.29174,47522.57424,0,0,5611.717502
Category,Weekly,48,Organic,Philadelphia,2025/11/30,1.484170057,52340.72753,2790.100048,9792.461232,0,39758.16625,36563.77814,82.6875,0,3111.700606
Category,Weekly,47,Organic,Philadelphia,2025/11/23,1.5040014,59372.17535,2120.750281,9975.799943,0,47275.62512,42403.99882,460.29375,0,4411.332553
Category,Weekly,46,Organic,Philadelphia,2025/11/16,1.482283502,63318.58867,2699.429511,10785.46294,0,49833.69621,45732.58355,920.5875,0,3180.525167
Category,Weekly,45,Organic,Philadelphia,2025/11/09,1.444528034,65021.78689,2159.22385,9484.398688,0,53378.16435,49554.79229,0,0,3823.372053
Category,Weekly,44,Organic,Philadelphia,2025/11/02,1.478173122,61955.40582,3332.21418,9181.911207,0,49441.28043,46031.64485,0,0,3409.635578
Category,Weekly,43,Organic,Philadelphia,2025/10/26,1.470020277,65998.77273,1983.013346,8163.2055,0,55852.55388,50533.79602,0,0,5318.757864
Category,Weekly,42,Organic,Philadelphia,2025/10/19,1.529092363,61144.17029,2886.631299,8901.568892,0,49355.9701,46058.85157,0,0,3297.118528
Category,Weekly,41,Organic,Philadelphia,2025/10/12,1.507882734,57909.62644,2309.345131,3775.440514,0,51824.84079,46295.98061,0,0,5528.860184
Category,Weekly,40,Organic,Philadelphia,2025/10/05,1.592647362,54683.91766,3338.14773,3727.829468,0,47617.94046,43588.59216,0,0,4029.348301
Category,Weekly,39,Organic,Philadelphia,2025/09/28,1.597459159,51688.26754,2930.300333,3444.786111,0,45313.1811,40875.931,0,0,4437.250097
Category,Weekly,38,Organic,Philadelphia,2025/09/21,1.649838213,50185.41759,4750.849835,2782.018313,0,42652.54945,39212.27309,0,0,3440.276354
Category,Weekly,37,Organic,Philadelphia,2025/09/14,1.583661492,50336.89156,2641.975061,2267.156684,0,45427.75982,41886.41594,0,0,3541.343879
Category,Weekly,36,Organic,Philadelphia,2025/09/07,1.518736087,57743.28117,3863.214445,1199.34389,0,52680.72284,49093.3582,13.10967756,0,3574.254959
Category,Weekly,35,Organic,Philadelphia,2025/08/31,1.551499634,53804.33849,3098.666692,1274.346454,0,49431.32534,44760.57765,71.27033916,0,4599.477352
Category,Weekly,34,Organic,Philadelphia,2025/08/24,1.5663014,51764.71014,3439.001456,1286.965902,0,47038.74278,44108.79575,56.42376896,0,2873.523262
Category,Weekly,33,Organic,Philadelphia,2025/08/17,1.656133227,51762.76241,3749.285724,1279.023196,0,46734.45349,43530.45141,51.70654643,0,3152.295536
Category,Weekly,32,Organic,Philadelphia,2025/08/10,1.694650517,50865.19313,5310.67811,1219.155339,0,44335.35968,42169.8003,8.915688434,0,2156.643696
Category,Weekly,31,Organic,Philadelphia,2025/08/03,1.69232295,47557.48417,3359.317218,1486.983016,0,42711.18394,40756.96002,44.57778174,0,1909.646134
Category,Weekly,30,Organic,Philadelphia,2025/07/27,1.670243887,50329.51342,2353.648362,2981.053228,0,44994.81183,41660.43371,74.28458937,0,3260.093528
Category,Weekly,29,Organic,Philadelphia,2025/07/20,1.645561388,52453.46598,2524.720226,1915.088462,0,48013.65729,45829.73192,0,0,2183.925372
Category,Weekly,28,Organic,Philadelphia,2025/07/13,1.635828674,52238.26086,2121.261588,1981.884503,0,48135.11477,44900.30881,3.392861742,0,3231.413098
Category,Weekly,27,Organic,Philadelphia,2025/07/06,1.666869299,54813.13285,2149.614474,3276.589486,0,49386.92889,46895.86902,50.84695253,0,2440.212917
Category,Weekly,26,Organic,Philadelphia,2025/06/29,1.652736699,59290.67264,3035.704317,2180.491178,0,54074.47714,51773.30898,50.84402356,0,2250.324145
